User,Repetition,Rate_TUM,Rate_Random,Rate_EPA
2,147,0.15969910628806627,0.15969910628806627,0.15967238372302378
2,148,0.26610112764189225,0.26610112764189225,0.2660683089837995
2,149,0.15127937469687358,0.15127937469687358,0.1512444449386177
2,150,0.7764719209609847,0.7764719209609847,0.6887332265053362
2,151,1.213733738374874,1.213733738374874,1.0275965292713394
2,152,0.792330092079847,0.792330092079847,0.7923015432850664
2,153,0.4890941490103898,0.4890941490103898,0.4080586760083301
2,154,0.17901697829824187,0.17901697829824187,0.17897100001016655
2,155,4.667688549313899,4.667688549313899,4.291140385805627
2,156,0.12433104914449739,0.12433104914449739,0.12430513538407617
2,157,0.2951286631246994,0.2951286631246994,0.2950710933462603
2,158,0.5727095613694994,0.5727095613694994,0.5379890386494868
2,159,0.23190751059149953,0.23190751059149953,0.23184162854184936
2,160,0.39083763458674153,0.39083763458674153,0.3016495907067104
2,161,0.9847506435237394,0.9847506435237394,0.7222314019433836
2,162,0.32202529089704135,0.32202529089704135,0.3176560622759139
2,163,1.4305682182208734,1.4305682182208734,1.1228517289912232
2,164,0.26717005847657577,0.26717005847657577,0.23568064543761652
2,165,0.22412283419950918,0.22412283419950918,0.2240960510432213
2,166,0.3166194152725008,0.3166194152725008,0.31652531734084516
2,167,1.9864558623589212,1.9864558623589212,1.8081902051102534
2,168,0.6259321547289218,0.6259321547289218,0.4190325120574051
2,169,0.22026616599327675,0.22026616599327675,0.22022830490331868
2,170,2.0018255397566525,2.0018255397566525,1.7655300480741578
2,171,0.6951063463388422,0.6951063463388422,0.5091789910545368
2,172,1.0196795761854234,1.0196795761854234,0.8065730625219196
2,173,0.4576208124522251,0.4576208124522251,0.3714033864437375
2,174,0.2085808854201278,0.2085808854201278,0.2085552847607791
2,175,0.11806742925050606,0.11806742925050606,0.11806255169392368
2,176,0.1725355697625961,0.1725355697625961,0.17251409797559297
2,177,2.6655704848212833,2.6655704848212833,2.1184280377413884
2,178,1.9125339565154025,1.9125339565154025,1.6951081492883175
2,179,0.3990073034145104,0.3990073034145104,0.3593157249473646
2,180,0.7729261148509312,0.7729261148509312,0.48958617849879676
2,181,0.15672004740317458,0.15672004740317458,0.15666663101614436
2,182,0.23524193984308212,0.23524193984308212,0.2351696567973188
2,183,1.848380140646534,1.848380140646534,1.6448237672185289
2,184,1.0862513061343382,1.0862513061343382,0.8608462672574675
2,185,1.5112925456594262,1.5112925456594262,1.2873359595876326
2,186,1.2636223385510084,1.2636223385510084,1.0414402852610005
2,187,0.2839610980524129,0.2839610980524129,0.2096884326636384
2,188,0.4464720163991993,0.4464720163991993,0.3974859124421792
2,189,0.27107980060529446,0.27107980060529446,0.27106952633512804
2,190,0.8265223792326679,0.8265223792326679,0.7111840834307923
2,191,0.17135130383058156,0.17135130383058156,0.17131294979727907
2,192,0.225622238829581,0.225622238829581,0.2256006106882133
2,193,0.42819289956848466,0.42819289956848466,0.28719251190209116
2,194,0.5936043214180723,0.5936043214180723,0.4915558581964998
2,195,0.2738082439075371,0.2738082439075371,0.27374216056500467
2,196,0.23869154690856495,0.23869154690856495,0.23867048819529588
2,197,0.21500132172626918,0.21500132172626918,0.17489545999550823
2,198,0.5533854291576528,0.5533854291576528,0.49896544651069175
2,199,1.1627113442858072,1.1627113442858072,0.9926244999106654
2,200,0.20731407392988316,0.20731407392988316,0.20728916624197558
2,201,0.13992349352763245,0.13992349352763245,0.13990038842675187
2,202,1.6690505773643642,1.6690505773643642,1.648164968118791
2,203,0.2652044377878719,0.2652044377878719,0.2651513358956069
2,204,0.22761605987292263,0.22761605987292263,0.2275853670384146
2,205,0.5669788736763861,0.5669788736763861,0.49284635907179447
2,206,0.1718171853674816,0.1718171853674816,0.17177327544695975
2,207,0.34104429869494135,0.34104429869494135,0.3196464009019459
2,208,0.7916037750958356,0.7916037750958356,0.7031206104604595
2,209,0.24067680861712548,0.24067680861712548,0.2948495877466224
2,210,0.16460872890940895,0.16460872890940895,0.16455568397852838
2,211,1.5575158637072717,1.5575158637072717,1.1402477020113486
2,212,1.308019367617985,1.308019367617985,1.011164252418294
2,213,1.991665990652455,1.991665990652455,1.6804638716734506
2,214,0.119445629046826,0.119445629046826,0.1194387880488306
2,215,0.1699351425874508,0.1699351425874508,0.16991769397207435
2,216,0.2747702283655411,0.2747702283655411,0.27470756828887394
2,217,0.14549997729552455,0.14549997729552455,0.14550018322110297
2,218,0.24390211053162686,0.24390211053162686,0.24390472694864732
2,219,2.913401001174164,2.913401001174164,2.408739517493474
2,220,0.17665550730740048,0.17665550730740048,0.15064687976546426
2,221,0.21089380541920486,0.21089380541920486,0.21086367544228407
2,222,0.15421399237379463,0.15421399237379463,0.15422985585194643
2,223,0.9609494811125381,0.9609494811125381,0.8554691246264454
2,224,0.4045945614733881,0.4045945614733881,0.3357136994847232
2,225,0.6193756290723683,0.6193756290723683,0.4904358381501209
2,226,0.8039021112062315,0.8039021112062315,0.6611599749962032
2,227,0.18572079250345475,0.18572079250345475,0.18573077444364322
2,228,0.6331456324680274,0.6331456324680274,0.5265304423297519
2,229,1.8730692490875376,1.8730692490875376,1.3490969633465677
2,230,0.46022271275984783,0.46022271275984783,0.4602004484406185
2,231,0.3469958977873845,0.3469958977873845,0.34690553171737043
2,232,0.8689329458878242,0.8689329458878242,0.5119435322633974
2,233,0.18442135817510197,0.18442135817510197,0.18440459690703204
2,234,0.4341623709248472,0.4341623709248472,0.290437096127647
2,235,0.2427178413792666,0.2427178413792666,0.24266667195728392
2,236,2.2638395953424846,2.2638395953424846,1.9024290831381163
2,237,0.2501180244120593,0.2501180244120593,0.2500953255993531
2,238,0.1336819371498229,0.1336819371498229,0.13371147718508844
2,239,0.45644826586697357,0.45644826586697357,0.43205446440233697
2,240,0.8557842706778683,0.8557842706778683,0.6618972459169301
2,241,0.10560708098983917,0.10560708098983917,0.10558090392142574
2,242,1.7980106167454923,1.7980106167454923,1.5179553524127443
2,243,0.19281432153888867,0.19281432153888867,0.19274039272924864
2,244,0.2727439968725177,0.2727439968725177,0.24695840011465459
2,245,1.6131364458634139,1.6131364458634139,1.4007142079636972
2,246,1.0480845422309706,1.0480845422309706,0.8531516695828953
2,247,0.17975544921258885,0.17975544921258885,0.1797422710996661
2,248,0.7199341476240253,0.7199341476240253,0.7289105640164315
2,249,1.3424377149778857,1.3424377149778857,0.9625496074888009
2,250,0.5619510056998422,0.5619510056998422,0.4863512830840203
2,251,4.8914796663306745,4.8914796663306745,3.965450127106417
2,252,0.5775613712192995,0.5775613712192995,0.5310980017311121
2,253,0.1862125322359493,0.1862125322359493,0.18622619375513827
2,254,0.38362139064714473,0.38362139064714473,0.25342252608334226
2,255,1.7063086537708934,1.7063086537708934,1.3838839869508308
2,256,0.9421587182737248,0.9421587182737248,0.7508414558301537
2,257,0.9108538818229276,0.9108538818229276,0.7157653848742007
2,258,0.195442676566851,0.195442676566851,0.1955134718279622
2,259,0.5450962352198396,0.5450962352198396,0.35865544191823906
2,260,2.0706549807992967,2.0706549807992967,1.782373939738203
2,261,0.39882404492156476,0.39882404492156476,0.32842993924289265
2,262,0.27168023651028705,0.27168023651028705,0.27162189934883424
2,263,0.357728330541488,0.357728330541488,0.3576968622908356
2,264,0.1258759069540736,0.1258759069540736,0.12587844471436577
2,265,0.7549203500444284,0.7549203500444284,0.5291420598943859
2,266,0.5266196099718845,0.5266196099718845,0.3709885099507014
2,267,1.555932435667165,1.555932435667165,1.4619143048794299
2,268,1.400456390848913,1.400456390848913,1.3082684341754296
2,269,0.7308729673676795,0.7308729673676795,0.6593182498297918
2,270,0.8675858308654558,0.8675858308654558,0.7114266140377199
2,271,0.09514049599626878,0.09514049599626878,0.09512519524046734
2,272,0.7678324426966356,0.7678324426966356,0.6656298913735518
2,273,2.451232792442758,2.451232792442758,2.110134587361453
2,274,0.5364677471012047,0.5364677471012047,0.4440641597198937
2,275,0.7190699539677973,0.7190699539677973,0.6402977627231956
2,276,0.7110064586133948,0.7110064586133948,0.4110869190291414
2,277,1.307413300571958,1.307413300571958,1.0092186882676313
2,278,0.15426310240868119,0.15426310240868119,0.15424626581031983
2,279,2.504765063802247,2.504765063802247,2.191625506732663
2,280,0.20492555683699745,0.20492555683699745,0.2048600773047563
2,281,0.13391063326480845,0.13391063326480845,0.13389539731568117
2,282,0.45512373152329294,0.45512373152329294,0.45503206730491064
2,283,0.2438608184734836,0.2438608184734836,0.24382876398137857
2,284,0.23413317173907677,0.23413317173907677,0.23412160857227676
2,285,1.3540149409062054,1.3540149409062054,1.063619032188023
2,286,1.3586823651503874,1.3586823651503874,1.1833147177570336
2,287,0.3701430454091561,0.3701430454091561,0.3382467130807168
2,288,0.19386534756138787,0.19386534756138787,0.1938806275713556
2,289,0.16741802640378164,0.16741802640378164,0.16741251479387523
2,290,0.1370166736146851,0.1370166736146851,0.13709590759278928
2,291,0.14529221450675103,0.14529221450675103,0.14527499184138137
2,292,0.3241710095650081,0.3241710095650081,0.270716614743792
2,293,1.0729763556552525,1.0729763556552525,0.6845150893854813
2,294,0.41083701535715145,0.41083701535715145,0.3705644396231092
2,295,0.10275263918605024,0.10275263918605024,0.10275308130766352
2,296,0.19931753989399373,0.19931753989399373,0.1993168582873107
2,297,0.2408788581082355,0.2408788581082355,0.3023963763024011
2,298,0.234075154136769,0.234075154136769,0.2340150474040495
2,299,0.11514242512131147,0.11514242512131147,0.11513931660314627
2,300,0.32917004213883705,0.32917004213883705,0.2998468719868461
2,301,3.9962569730317665,3.9962569730317665,3.7696583274408777
2,302,0.5028968571816205,0.5028968571816205,0.36701020266439194
2,303,0.9075836406393363,0.9075836406393363,0.7115807834092773
2,304,0.8238023530647797,0.8238023530647797,0.5276708655195449
2,305,0.2655460564885019,0.2655460564885019,0.2492323351222911
2,306,0.34576302432103684,0.34576302432103684,0.26162489634347663
2,307,0.2812713031251601,0.2812713031251601,0.2811764839310904
2,308,0.3967611813277497,0.3967611813277497,0.2475486810586423
2,309,0.13522465206859915,0.13522465206859915,0.17876032461617652
2,310,0.1370780360679142,0.1370780360679142,0.1370737705665163
2,311,0.7599102690808518,0.7599102690808518,0.5298784955983494
2,312,1.119260468136099,1.119260468136099,0.6739091062149749
2,313,0.40731772668049804,0.40731772668049804,0.38041155308625024
2,314,1.4514020258696396,1.4514020258696396,1.1320179363842722
2,315,5.475171569886144,5.475171569886144,5.008090893144778
2,316,0.15767240336358285,0.15767240336358285,0.15763150865330228
2,317,0.1598247955564897,0.1598247955564897,0.15978995498609816
2,318,0.11515638719613686,0.11515638719613686,0.11513819660372113
2,319,0.7063095904294561,0.7063095904294561,0.6718761367319761
2,320,0.1120640033414625,0.1120640033414625,0.11205258377976007
2,321,0.29787161078169766,0.29787161078169766,0.2978088149844398
2,322,0.2325856132924714,0.2325856132924714,0.20660891170821066
2,323,0.6007398160741478,0.6007398160741478,0.4822257880607954
2,324,1.3672202444433277,1.3672202444433277,1.0480523165071185
2,325,0.39501091817403694,0.39501091817403694,0.35793618630475504
2,326,0.15909182757423335,0.15909182757423335,0.1590551504004092
2,327,0.42253806073188016,0.42253806073188016,0.4224814942621525
2,328,0.4067759294195963,0.4067759294195963,0.4066914198259244
2,329,1.518729617178029,1.518729617178029,1.0595798503580605
2,330,0.29450147147742434,0.29450147147742434,0.2674951124163778
2,331,0.27205008566937067,0.27205008566937067,0.27200659112416303
2,332,0.7490566003091781,0.7490566003091781,0.5343986447253121
2,333,0.3304321637099342,0.3304321637099342,0.3238607762847325
2,334,0.4197914676011146,0.4197914676011146,0.29003171065627187
2,335,2.1306588701325593,2.1306588701325593,1.9161879549468257
2,336,0.16174886189434468,0.16174886189434468,0.1617259249798393
2,337,0.13503991751949918,0.13503991751949918,0.13498778019704866
2,338,0.3717036458511661,0.3717036458511661,0.32761937597797264
2,339,4.017183542165099,4.017183542165099,3.76248280479952
2,340,0.26476348701144736,0.26476348701144736,0.23657494060657255
2,341,0.40072568082779514,0.40072568082779514,0.2954539785470798
2,342,0.41423655236717094,0.41423655236717094,0.37063536560593663
2,343,1.2396371752379478,1.2396371752379478,1.0953433493258293
2,344,0.2653654159718612,0.2653654159718612,0.24561818894005974
2,345,1.2122089212361151,1.2122089212361151,0.7427293993426839
2,346,0.12579619186944913,0.12579619186944913,0.1257600570424254
2,347,0.17639559808269945,0.17639559808269945,0.1763653478982744
2,348,0.10196112888956295,0.10196112888956295,0.10195538170945663
2,349,0.2939201069535733,0.2939201069535733,0.3519290687718253
2,350,0.7062731153585148,0.7062731153585148,0.6385842209653626
2,351,0.21238386137102935,0.21238386137102935,0.21234463281510121
2,352,0.13610625543569804,0.13610625543569804,0.1361279793470792
2,353,0.15752918538172575,0.15752918538172575,0.15752653760308047
2,354,0.13264799432162697,0.13264799432162697,0.13255320824039502
2,355,0.19518730808695475,0.19518730808695475,0.19515009596032834
2,356,3.66478439299707,3.66478439299707,3.3974645475349994
2,357,1.6894456846983776,1.6894456846983776,1.5212630562711802
2,358,0.8336824874701632,0.8336824874701632,0.565535754150115
2,359,1.679183199667729,1.679183199667729,1.2956696276933315
2,360,0.651357018561073,0.651357018561073,0.34206778847415786
2,361,0.624961005682267,0.624961005682267,0.5401768099043796
2,362,0.6397125542281269,0.6397125542281269,0.6397933347480819
2,363,1.2359936591432297,1.2359936591432297,0.9738540199962844
2,364,0.21321666557723484,0.21321666557723484,0.21313367553792958
2,365,0.23997444494359566,0.23997444494359566,0.193840642376803
2,366,0.16128190044401253,0.16128190044401253,0.1612480150191578
2,367,1.7117645670087778,1.7117645670087778,1.3019163331383126
2,368,0.2018132184544799,0.2018132184544799,0.20179291464627427
2,369,0.5195200965595735,0.5195200965595735,0.3593395489291329
2,370,0.19099878600942477,0.19099878600942477,0.1909556646791875
2,371,0.7366433814423372,0.7366433814423372,0.6779537319792914
2,372,2.2572230811275515,2.2572230811275515,1.758784487619812
2,373,5.518770317212651,5.518770317212651,5.298592441035242
2,374,0.21145539461101687,0.21145539461101687,0.21139154177361627
2,375,0.20818113061923338,0.20818113061923338,0.20814116371589098
2,376,3.4918710822461634,3.4918710822461634,2.762292448117823
2,377,0.13176520773949035,0.13176520773949035,0.1318187094625534
2,378,0.12863535143079952,0.12863535143079952,0.12861500710859758
2,379,0.17772767700129705,0.17772767700129705,0.17771214292222723
2,380,2.3138352726765783,2.3138352726765783,1.7048154397659432
2,381,0.5835353186678831,0.5835353186678831,0.4445353082407026
2,382,0.70781830260256,0.70781830260256,0.5724000399099349
2,383,5.627143265738593,5.627143265738593,5.399697873119307
2,384,1.2254543331162937,1.2254543331162937,0.9780591552180036
2,385,0.416829817943502,0.416829817943502,0.416770102029806
2,386,0.7798575449035412,0.7798575449035412,0.6605093129272503
2,387,0.5287915993330732,0.5287915993330732,0.848087740201487
2,388,1.1021237855947201,1.1021237855947201,0.9719833085140641
2,389,2.776750391557102,2.776750391557102,2.208408201683809
2,390,0.09670098325132379,0.09670098325132379,0.09670404792445528
2,391,0.19631365614215585,0.19631365614215585,0.19629029486502003
2,392,0.40117455846912575,0.40117455846912575,0.2287295952379491
2,393,1.4075477607325366,1.4075477607325366,1.2580569005903837
2,394,0.15860820961878166,0.15860820961878166,0.1585817418443311
2,395,0.43351840042999207,0.43351840042999207,0.41817986332186396
2,396,3.911458999649893,3.911458999649893,3.678059245274551
2,397,0.8656212677498974,0.8656212677498974,0.41023340795291835
2,398,0.10216751869118722,0.10216751869118722,0.1021612614583335
2,399,0.20430157250751596,0.20430157250751596,0.2042471711062624
2,400,0.40133825299127646,0.40133825299127646,0.35153022854138927
2,401,1.2264493016274296,1.2264493016274296,0.9181173411662467
2,402,0.15042017353135917,0.15042017353135917,0.1503250114478502
2,403,0.6907013508644648,0.6907013508644648,0.5555742537744168
2,404,0.9299225019126209,0.9299225019126209,0.7612377934323907
2,405,2.238412763084902,2.238412763084902,1.665781614001111
2,406,0.5154770948151104,0.5154770948151104,0.29093464057154333
2,407,1.6063669300712942,1.6063669300712942,1.345118646302325
2,408,0.2576472187550476,0.2576472187550476,0.25757170360663867
2,409,0.2768968080440463,0.2768968080440463,0.27685970721742736
2,410,0.2598088375786644,0.2598088375786644,0.17599975644660945
2,411,4.921225089811332,4.921225089811332,4.799759086103087
2,412,0.13971535595388068,0.13971535595388068,0.13971859524151783
2,413,0.18396455836575754,0.18396455836575754,0.18393988367570985
2,414,2.2442854127751883,2.2442854127751883,1.9485534863380425
2,415,0.2470962157466626,0.2470962157466626,0.2470273398891883
2,416,0.13753651505216405,0.13753651505216405,0.1375229649110522
2,417,0.18881893292597596,0.18881893292597596,0.18879071555467042
2,418,0.2224614905643364,0.2224614905643364,0.22241214282983662
2,419,0.12040949667462168,0.12040949667462168,0.12039485626813942
2,420,0.2546391657243174,0.2546391657243174,0.25462339153407343
2,421,0.23664045210505352,0.23664045210505352,0.23656984866342573
2,422,5.203778142351385,5.203778142351385,4.735754428078295
2,423,0.12466513587184916,0.12466513587184916,0.12466246074451982
2,424,0.3158468475075208,0.3158468475075208,0.24865063780717095
2,425,1.1266602315898782,1.1266602315898782,0.8321137527105971
2,426,0.25514142188607164,0.25514142188607164,0.2550646896996715
2,427,1.2363600925170255,1.2363600925170255,0.9384989416044721
2,428,0.3762095966704537,0.3762095966704537,0.3761875044593804
2,429,0.15670466401459854,0.15670466401459854,0.15669911936269668
2,430,0.20197944803641435,0.20197944803641435,0.2019300614778664
2,431,0.15046763948945488,0.15046763948945488,0.15044992485664627
2,432,0.4594677190669699,0.4594677190669699,0.3506171601363653
2,433,0.2547157522720983,0.2547157522720983,0.25462254020750824
2,434,0.1326363840375318,0.1326363840375318,0.132574823815775
2,435,0.14568330523879497,0.14568330523879497,0.14565133366118554
2,436,0.3953625738465723,0.3953625738465723,0.38252092295691037
2,437,0.33565077855969866,0.33565077855969866,0.31140457167956076
2,438,0.6487285230596764,0.6487285230596764,0.7226847143310351
2,439,0.33512759884281046,0.33512759884281046,0.20946112916335016
2,440,1.0541073046267662,1.0541073046267662,0.9073769948001459
2,441,0.581184123899519,0.581184123899519,0.5811083717212477
2,442,1.842561628933293,1.842561628933293,1.3540091764071935
2,443,0.5425671838856775,0.5425671838856775,0.40887884710934674
2,444,2.3394234926080855,2.3394234926080855,1.8124062654539554
2,445,1.5319853356541324,1.5319853356541324,1.2143391671959134
2,446,2.851218601241541,2.851218601241541,2.0647600296650794
2,447,0.2812590970111877,0.2812590970111877,0.23572204917292156
2,448,0.9875823023599231,0.9875823023599231,0.7360364309662519
2,449,0.4725165281319188,0.4725165281319188,0.2807203550727431
2,450,0.2124672451155316,0.2124672451155316,0.2124114301549326
2,451,0.6209626566002737,0.6209626566002737,0.48977067503593175
2,452,1.263349310983169,1.263349310983169,1.0486552659423365
2,453,0.9563217490235084,0.9563217490235084,0.6394932736669405
2,454,0.9343503935988815,0.9343503935988815,0.6775043506779825
